,Date of Purchase,Purchaser Name,Denomination
17162,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17163,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17164,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17165,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17166,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17167,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17168,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17169,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17170,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17171,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17172,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17173,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17174,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17175,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17176,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17177,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17178,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17179,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17180,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17181,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17182,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17183,10-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17184,10-Nov-23,WONDER CEMENT LTD,10000000
17185,10-Nov-23,WONDER CEMENT LTD,10000000
17186,10-Nov-23,WONDER CEMENT LTD,10000000
17187,10-Nov-23,WONDER CEMENT LTD,10000000
17188,10-Nov-23,WONDER CEMENT LTD,10000000
17189,10-Nov-23,WONDER MINERALS PVT LTD.,10000000
17190,10-Nov-23,WONDER MINERALS PVT LTD.,10000000
17191,10-Nov-23,WONDER MINERALS PVT LTD.,10000000
17192,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17193,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17194,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17195,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17196,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17197,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17198,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17199,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17200,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17201,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17202,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17203,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17204,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17205,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17206,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17207,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17208,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17209,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17210,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17211,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17212,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17213,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17214,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17215,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17216,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17217,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17218,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17219,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17220,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17221,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17222,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17223,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17224,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17225,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17226,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17227,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17228,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17229,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17230,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17231,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17232,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17233,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17234,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17235,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17236,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17237,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17238,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17239,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17240,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17241,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17242,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17243,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17244,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17245,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17246,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17247,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17248,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17249,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17250,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17251,13-Nov-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000
17252,14-Nov-23,CYIENT LIMITED,10000000
17253,14-Nov-23,CYIENT LIMITED,10000000
17254,14-Nov-23,CYIENT LIMITED,10000000
17255,14-Nov-23,CYIENT LIMITED,10000000
17256,14-Nov-23,CYIENT LIMITED,10000000
17257,14-Nov-23,WONDER CEMENT LTD,10000000
17258,14-Nov-23,WONDER CEMENT LTD,10000000
17259,14-Nov-23,WONDER CEMENT LTD,10000000
17260,14-Nov-23,WONDER CEMENT LTD,10000000
17261,14-Nov-23,WONDER CEMENT LTD,10000000
17262,14-Nov-23,WONDER MARMOSTONES PVT LTD,10000000
17263,14-Nov-23,WONDER MARMOSTONES PVT LTD,10000000
17264,15-Nov-23,DEVARAHIPPARIGI WIND POWER PVT LTD,10000000
17265,15-Nov-23,DEVARAHIPPARIGI WIND POWER PVT LTD,10000000
17266,15-Nov-23,GREENKO ANANTAPUR WIND POWER PRIVATE LIMITED,10000000
17267,15-Nov-23,GREENKO ANANTAPUR WIND POWER PRIVATE LIMITED,10000000
17268,15-Nov-23,GREENKO RAYALA WIND POWER PRIVATE LIMITE D,10000000
17269,15-Nov-23,GREENKO RAYALA WIND POWER PRIVATE LIMITE D,10000000
17270,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17271,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17272,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17273,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17274,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17275,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17276,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17277,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17278,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17279,15-Nov-23,HAPPYTAT VILLAS PRIVATE LIMITED,1000000
17280,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17281,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17282,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17283,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17284,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17285,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17286,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17287,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17288,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17289,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17290,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17291,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17292,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17293,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17294,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17295,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17296,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17297,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17298,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17299,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17300,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17301,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17302,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17303,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17304,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17305,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17306,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17307,15-Nov-23,JINDAL STEEL AND POWER LIMITED,10000000
17308,15-Nov-23,JK PAPER LIMITED,1000000
17309,15-Nov-23,JK PAPER LIMITED,1000000
17310,15-Nov-23,JK PAPER LIMITED,1000000
17311,15-Nov-23,JK PAPER LIMITED,1000000
17312,15-Nov-23,JK PAPER LIMITED,1000000
17313,15-Nov-23,KHANDKE WIND ENERGY PRIVATE LIMITED,10000000
17314,15-Nov-23,KHANDKE WIND ENERGY PRIVATE LIMITED,10000000
17315,15-Nov-23,SKEIRON RENEWABLE ENERGY AMIDYALA P,10000000
17316,15-Nov-23,SKEIRON RENEWABLE ENERGY AMIDYALA P,10000000
17317,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17318,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17319,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17320,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17321,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17322,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17323,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17324,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17325,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17326,15-Nov-23,SNEHA KINETIC POWER PROJECTS PVT LTD,10000000
17327,15-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17328,15-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17329,15-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17330,15-Nov-23,THE RAMCO CEMENTS LIMITED,10000000
17331,15-Nov-23,WARORA CHANDRAPUR BALLARPUR TOLLRO,10000
17332,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,10000000
17333,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,1000000
17334,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,1000000
17335,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,1000000
17336,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,10000000
17337,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,10000000
17338,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,1000000
17339,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,1000000
17340,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,10000000
17341,16-Nov-23,CYGNUS POWER INFRA SERVICES PRIVATE,10000000
17342,16-Nov-23,DESAI TRADING CONSULTANTS PVT LTD,10000000
17343,16-Nov-23,GOODLUCK INDIA LIMITED,1000000
17344,16-Nov-23,GOODLUCK INDIA LIMITED,1000000
17345,16-Nov-23,GOODLUCK INDIA LIMITED,10000000
17346,16-Nov-23,GOODLUCK INDIA LIMITED,1000000
17347,16-Nov-23,GOODLUCK INDIA LIMITED,1000000
17348,16-Nov-23,GOODLUCK INDIA LIMITED,10000000
17349,16-Nov-23,GOODLUCK INDIA LIMITED,1000000
17350,16-Nov-23,GOODLUCK INDIA LIMITED,10000000
17351,16-Nov-23,GOODLUCK INDIA LIMITED,10000000
17352,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,1000000
17353,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,1000000
17354,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,1000000
17355,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,1000000
17356,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,1000000
17357,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,100000
17358,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,1000000
17359,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,1000000
17360,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,100000
17361,16-Nov-23,HIMALAYAN ENDEAVOUR PVT LTD,100000
17362,16-Nov-23,MAITHRI LABORATORIES (PVT) LTD,10000000
17363,16-Nov-23,MAITHRI LABORATORIES (PVT) LTD,10000000
17364,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17365,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17366,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17367,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17368,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17369,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17370,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17371,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17372,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17373,16-Nov-23,MSN LABORATORIES PVT LTD,10000000
17374,16-Nov-23,MSN ORGANICS PVT LTD,10000000
17375,16-Nov-23,MSN ORGANICS PVT LTD,10000000
17376,16-Nov-23,MSN PHARMACHEM PVT LTD,10000000
17377,16-Nov-23,MSN PHARMACHEM PVT LTD,10000000
17378,16-Nov-23,MSN PHARMACHEM PVT LTD,10000000
17379,16-Nov-23,MSN PHARMACHEM PVT LTD,10000000
17380,16-Nov-23,MSN PHARMACHEM PVT LTD,10000000
17381,16-Nov-23,MSN PHARMACHEM PVT LTD,10000000
17382,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,10000000
17383,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,1000000
17384,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,10000000
17385,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,10000000
17386,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,10000000
17387,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,1000000
17388,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,1000000
17389,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,10000000
17390,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,10000000
17391,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,10000000
17392,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,1000000
17393,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,10000000
17394,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,10000000
17395,16-Nov-23,MY HOME INFRASTRUCTURES PVT LTD MY,1000000
17396,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17397,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17398,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17399,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17400,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17401,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17402,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17403,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17404,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17405,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17406,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17407,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17408,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17409,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17410,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17411,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17412,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17413,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17414,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17415,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17416,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17417,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17418,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17419,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17420,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17421,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17422,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17423,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17424,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17425,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17426,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17427,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17428,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17429,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17430,16-Nov-23,SAFAL GOYAL REALTY LLP,10000000
17431,16-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17432,16-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17433,16-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17434,16-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17435,16-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17436,16-Nov-23,TERACON BUILDTECH LLP,10000000
17437,16-Nov-23,TERACON BUILDTECH LLP,10000000
17438,16-Nov-23,TERACON BUILDTECH LLP,10000000
17439,16-Nov-23,TERACON BUILDTECH LLP,10000000
17440,16-Nov-23,TERACON BUILDTECH LLP,10000000
17441,16-Nov-23,TERACON BUILDTECH LLP,10000000
17442,16-Nov-23,TERACON BUILDTECH LLP,10000000
17443,16-Nov-23,TERACON BUILDTECH LLP,10000000
17444,16-Nov-23,TERACON BUILDTECH LLP,10000000
17445,16-Nov-23,TERACON BUILDTECH LLP,10000000
17446,16-Nov-23,TERACON BUILDTECH LLP,10000000
17447,16-Nov-23,TERACON BUILDTECH LLP,10000000
17448,16-Nov-23,TERACON BUILDTECH LLP,10000000
17449,16-Nov-23,TERACON BUILDTECH LLP,10000000
17450,16-Nov-23,TERACON BUILDTECH LLP,10000000
17451,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17452,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17453,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17454,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17455,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17456,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17457,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17458,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17459,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17460,17-Nov-23,ACE URBAN DEVELOPERS PVT LTD,10000000
17461,17-Nov-23,DCM SHRIRAM LIMITED,10000000
17462,17-Nov-23,DCM SHRIRAM LIMITED,10000000
17463,17-Nov-23,DCM SHRIRAM LIMITED,10000000
17464,17-Nov-23,DCM SHRIRAM LIMITED,10000000
17465,17-Nov-23,DCM SHRIRAM LIMITED,10000000
17466,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17467,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17468,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17469,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17470,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17471,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17472,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17473,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17474,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17475,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17476,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17477,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17478,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17479,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17480,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17481,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17482,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17483,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17484,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17485,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17486,17-Nov-23,DR.REDDY'S LABORATORIES LTD,10000000
17487,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17488,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17489,17-Nov-23,JK LAKSHMI CEMENT LIMITED,10000000
17490,17-Nov-23,JK LAKSHMI CEMENT LIMITED,10000000
17491,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17492,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17493,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17494,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17495,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17496,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17497,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17498,17-Nov-23,JK LAKSHMI CEMENT LIMITED,1000000
17499,17-Nov-23,K R RAJA JT,10000000
17500,17-Nov-23,K R RAJA JT,10000000
17501,17-Nov-23,K R RAJA JT,10000000
17502,17-Nov-23,K R RAJA JT,10000000
17503,17-Nov-23,K R RAJA JT,10000000
17504,17-Nov-23,K R RAJA JT,10000000
17505,17-Nov-23,K R RAJA JT,10000000
17506,17-Nov-23,K R RAJA JT,10000000
17507,17-Nov-23,K R RAJA JT,10000000
17508,17-Nov-23,K R RAJA JT,10000000
17509,17-Nov-23,K R RAJA JT,10000000
17510,17-Nov-23,K R RAJA JT,10000000
17511,17-Nov-23,K R RAJA JT,10000000
17512,17-Nov-23,K R RAJA JT,10000000
17513,17-Nov-23,K R RAJA JT,10000000
17514,17-Nov-23,K R RAJA JT,10000000
17515,17-Nov-23,K R RAJA JT,10000000
17516,17-Nov-23,K R RAJA JT,10000000
17517,17-Nov-23,K R RAJA JT,10000000
17518,17-Nov-23,K R RAJA JT,10000000
17519,17-Nov-23,K R RAJA JT,10000000
17520,17-Nov-23,K R RAJA JT,10000000
17521,17-Nov-23,K R RAJA JT,10000000
17522,17-Nov-23,K R RAJA JT,10000000
17523,17-Nov-23,K R RAJA JT,10000000
17524,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17525,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17526,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17527,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17528,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17529,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17530,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17531,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17532,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17533,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17534,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17535,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17536,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17537,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17538,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17539,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17540,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17541,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17542,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17543,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17544,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17545,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17546,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
17547,17-Nov-23,LAXMIDAS VALLABHDAS ASMITA MERCHA,10000000
